timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
103361440,0.01909061,0.012157323,0.15338601,4074,0,-2.4246497,0.13008296,-9.439663,3671,0
103365399,0.016177839,0.016104052,0.15837997,3959,0,-2.3813064,0.13302188,-9.522921,4074,0
103369272,0.011836839,0.0087181525,0.16308613,3873,0,-2.3694682,0.20855337,-9.620205,3959,0
103373371,0.010278295,0.008672829,0.156412,4099,0,-2.3860047,0.28375515,-9.630629,3873,0
103377216,0.008496228,0.008021735,0.15066105,3845,0,-2.314755,0.25292334,-9.509326,4099,0
103381246,0.009420386,0.011131119,0.15523411,4030,0,-2.3270507,0.25599316,-9.419204,3845,0
103385474,0.017287295,0.013103827,0.16055255,4228,0,-2.3403397,0.26775512,-9.371435,4030,0
103389407,0.023011291,0.010313194,0.16311385,3933,0,-2.3932457,0.1935617,-9.441584,4228,0
103393376,0.024890315,0.012298579,0.16126756,3969,0,-2.401188,0.1655681,-9.475372,3933,0
103397161,0.019862872,0.006697844,0.16372725,3785,0,-2.3492787,0.19025497,-9.392615,3969,0
103401180,0.01703675,0.0013151641,0.16233903,4019,0,-2.40636,0.18697949,-9.331585,3785,0
103405169,0.027878853,0.006575909,0.161544,3989,0,-2.4300838,0.23054214,-9.335894,4019,0
103409258,0.036044143,0.012158868,0.15851334,4089,0,-2.340284,0.28952783,-9.393797,3989,0
103413301,0.035235103,0.01196115,0.15319324,4043,0,-2.2911477,0.2698588,-9.484414,4089,0
103417208,0.039246593,0.014832572,0.15095763,3907,0,-2.3066633,0.1979743,-9.463639,4043,0
103421106,0.04582022,0.016310893,0.14946644,3898,0,-2.3591332,0.2229999,-9.425495,3907,0
103425240,0.04777829,0.011959284,0.15270697,4134,0,-2.403724,0.2970864,-9.435337,3898,0
103429059,0.049982104,0.008410155,0.15742838,3819,0,-2.4081993,0.2975056,-9.43664,4134,0
103433150,0.049810816,0.011992661,0.15714157,4091,0,-2.3480453,0.21901886,-9.391038,3819,0
103437197,0.050546825,0.009641105,0.15040185,4047,0,-2.33805,0.21786305,-9.315511,4091,0
103441033,0.053657163,0.004210935,0.15059052,3836,0,-2.4270134,0.23714134,-9.495461,4047,0
103445003,0.056100767,0.010528699,0.15465738,3970,0,-2.4418628,0.21807362,-9.659674,3836,0
103449129,0.056497347,0.010241975,0.15337707,4126,0,-2.3631902,0.24399048,-9.523653,3970,0
103453163,0.050539937,0.009827431,0.15166526,4034,0,-2.3028126,0.25646964,-9.561055,4126,0
103457005,0.05047866,0.015704328,0.15585782,3842,0,-2.297412,0.2633689,-9.598187,4034,0
103461113,0.049959097,0.015384708,0.15754122,4108,0,-2.2932382,0.23111859,-9.486909,3842,0
103464989,0.04476517,0.011012683,0.15467985,3876,0,-2.3158593,0.23901771,-9.488169,4108,0
103469007,0.045533054,0.0031569418,0.15984052,4018,0,-2.3544183,0.2737095,-9.571927,3876,0
103473108,0.040998403,0.004816084,0.16285914,4101,0,-2.3593903,0.25002873,-9.612238,4018,0
103477122,0.03559577,0.007914659,0.15418154,4014,0,-2.3358603,0.19924243,-9.607295,4101,0
103480972,0.031584956,0.0020201474,0.15143287,3850,0,-2.3763075,0.21758139,-9.559915,4014,0
103484939,0.021443209,-0.002186917,0.15534505,3967,0,-2.396026,0.25675917,-9.543046,3850,0
103489057,0.013845308,0.0033036298,0.15779066,4118,0,-2.412459,0.19204533,-9.583118,3967,0
103494109,0.016559556,0.009748178,0.15307881,5052,0,-2.4008062,0.14287871,-9.459498,4118,0
103497985,0.02026404,0.005165802,0.14920788,3876,0,-2.4032123,0.19896524,-9.459475,5052,0
103501847,0.01835773,0.007707537,0.15005662,3862,0,-2.4188178,0.24892412,-9.611054,3876,0
103505983,0.018104345,0.007230658,0.14802033,4136,0,-2.3918731,0.23030862,-9.62493,3862,0
103509870,0.01234681,0.0076106037,0.15444054,3887,0,-2.4141047,0.22527222,-9.468895,4136,0
103513987,0.0130782565,0.015623138,0.15710708,4117,0,-2.416265,0.28462315,-9.372965,3887,0
103517850,0.0142053915,0.016658435,0.15920101,3863,0,-2.4174945,0.24016401,-9.396966,4117,0
103521806,0.017341902,0.015284614,0.15635115,3956,0,-2.43827,0.20470276,-9.38751,3863,0
103525797,0.026466165,0.012791587,0.15284333,3991,0,-2.3821807,0.20774557,-9.5030575,3956,0
103533844,0.024229595,0.011861873,0.16207287,8047,0,-2.31449,0.15878679,-9.537418,3991,0
103537907,0.027748678,0.0070510674,0.15834093,4063,0,-2.3508134,0.2335288,-9.456023,8047,0
103541857,0.027568849,0.008070958,0.15879811,3950,0,-2.368981,0.30725557,-9.414453,4063,0
103545811,0.026147688,0.010123426,0.1604346,3954,0,-2.3560004,0.2816603,-9.498862,3950,0
103549866,0.03494548,0.0070103104,0.15349466,4055,0,-2.3429956,0.21576081,-9.616639,3954,0
103554080,0.03206321,0.005378876,0.15749435,4214,0,-2.3773327,0.21999876,-9.504771,4055,0
103557737,0.02897381,0.007932637,0.16399753,3657,0,-2.3881998,0.28753376,-9.519059,4214,0
103561815,0.038038854,0.014256781,0.15920113,4078,0,-2.3156586,0.3111345,-9.503946,3657,0
103565727,0.03682798,0.016255196,0.15690619,3912,0,-2.2800617,0.23687722,-9.435988,4078,0
103569735,0.03800307,0.015115899,0.15561189,4008,0,-2.2753503,0.16974604,-9.462659,3912,0
103573846,0.04334207,0.007959782,0.15741146,4111,0,-2.2858229,0.22498657,-9.4795885,4008,0
103577724,0.036630448,0.0022126574,0.15650314,3878,0,-2.2838666,0.21693887,-9.522016,4111,0
103581737,0.031282187,0.011427194,0.14850983,4013,0,-2.3485458,0.1585675,-9.628917,3878,0
103585698,0.02957791,0.016902072,0.1480958,3961,0,-2.351254,0.17104666,-9.529047,4013,0
103589950,0.036482006,0.011933195,0.15311275,4252,0,-2.3378806,0.17218764,-9.353883,3961,0
103593814,0.04517539,0.009679382,0.15553656,3864,0,-2.3633196,0.21697928,-9.427049,4252,0
103597723,0.045999005,0.01191887,0.15716091,3909,0,-2.3009653,0.250112,-9.573621,3864,0
103601731,0.04613551,0.01132838,0.1575826,4008,0,-2.3088734,0.17467146,-9.58765,3909,0
103605715,0.05096425,0.008638509,0.15559672,3984,0,-2.338529,0.15129137,-9.500283,4008,0
103609742,0.052786425,0.007464782,0.15527187,4027,0,-2.397143,0.19184802,-9.486457,3984,0
103613748,0.05341515,0.0066652386,0.15068884,4006,0,-2.4584658,0.18389365,-9.415286,4027,0
103617725,0.053610936,0.010003582,0.15618274,3977,0,-2.3799565,0.21749815,-9.409156,4006,0
103621704,0.054255452,0.012574282,0.15604933,3979,0,-2.289148,0.26622078,-9.498923,3977,0
103625698,0.06355688,0.009291059,0.1476394,3994,0,-2.3095596,0.19275585,-9.545926,3979,0
103629501,0.06722344,0.014613924,0.15674135,3803,0,-2.3260076,0.20249814,-9.508737,3994,0
103633706,0.06448348,0.020468503,0.16138679,4205,0,-2.355469,0.19905883,-9.461815,3803,0
103637483,0.064275205,0.015429,0.15357046,3777,0,-2.3997493,0.13176805,-9.561712,4205,0
103641486,0.07142291,0.018690212,0.15244678,4003,0,-2.4023902,0.19269136,-9.567298,3777,0
103645485,0.07691124,0.018740246,0.15543199,3999,0,-2.4208148,0.26952812,-9.452122,4003,0
103649710,0.06945733,0.01457889,0.1618594,4225,0,-2.4243274,0.29914403,-9.391537,3999,0
103653751,0.07170036,0.017217647,0.1603825,4041,0,-2.4078074,0.28231487,-9.466718,4225,0
103657702,0.07415163,0.021099113,0.15154515,3951,0,-2.3379302,0.27018857,-9.481879,4041,0
103661782,0.070698984,0.023825431,0.1540305,4080,0,-2.3592494,0.29835248,-9.516572,3951,0
103665654,0.076808766,0.02195585,0.15871501,3872,0,-2.4135168,0.28423873,-9.5151205,4080,0
103669406,0.0751517,0.020854106,0.15845862,3752,0,-2.353684,0.21157196,-9.454641,3872,0
103673740,0.06496677,0.02698635,0.16055614,4334,0,-2.3614385,0.24292526,-9.507495,3752,0
103677503,0.0583134,0.024332304,0.15854011,3763,0,-2.3860223,0.24614741,-9.4498825,4334,0
103681357,0.058103375,0.015273902,0.1528889,3854,0,-2.3723738,0.15493168,-9.417585,3763,0
103685393,0.05971018,0.01520221,0.14960068,4036,0,-2.40792,0.14625773,-9.558862,3854,0
103689488,0.057906896,0.014941881,0.15510608,4095,0,-2.3937473,0.21836449,-9.685809,4036,0
103693618,0.05513733,0.019139191,0.15908009,4130,0,-2.3082762,0.22722146,-9.648095,4095,0
103697488,0.05150157,0.021287603,0.15470593,3870,0,-2.3555877,0.15750527,-9.551875,4130,0
103701426,0.04298614,0.019170541,0.15083694,3938,0,-2.441135,0.17029975,-9.480073,3870,0
103706597,0.034470636,0.01890889,0.15440182,5171,0,-2.377448,0.20934491,-9.466725,3938,0
103713614,0.031467758,0.009067427,0.15830067,7017,0,-2.3590667,0.23008342,-9.57407,5171,0
103717344,0.034014426,0.009987272,0.15857649,3730,0,-2.348673,0.23494057,-9.555992,7017,0
103721276,0.03382168,0.015676092,0.1582318,3932,0,-2.2800903,0.2641943,-9.499892,3730,0
103725228,0.027936598,0.0069701085,0.15198143,3952,0,-2.272898,0.2524292,-9.584605,3932,0
103729193,0.02418438,0.0034657198,0.15486825,3965,0,-2.2851846,0.21805452,-9.564703,3952,0
103733489,0.03358765,0.002537195,0.16055487,4296,0,-2.2957354,0.18261819,-9.522248,3965,0
103737274,0.036639456,0.005351693,0.15985724,3785,0,-2.3129811,0.20107076,-9.5579,4296,0
103741255,0.034990698,0.006345199,0.15728696,3981,0,-2.3930814,0.22659233,-9.60845,3785,0
103745353,0.04243203,0.0045695826,0.15519182,4098,0,-2.43594,0.16420716,-9.558508,3981,0
103749133,0.039684884,0.0014029532,0.15501417,3780,0,-2.4230494,0.15590657,-9.496644,4098,0
103753367,0.040958412,-0.0035414316,0.15660384,4234,0,-2.4019482,0.18862842,-9.571631,3780,0
103757774,0.045639742,-0.006071445,0.15985891,4407,0,-2.36219,0.23567039,-9.578263,4234,0
103761889,0.040946253,-0.00994259,0.15471625,4115,0,-2.3202674,0.20992574,-9.631042,4407,0
103765724,0.04516201,-0.009579612,0.1545584,3835,0,-2.3004339,0.14325136,-9.627723,4115,0
103769729,0.043166775,-0.009171133,0.16363688,4005,0,-2.3536253,0.13221233,-9.435121,3835,0
103773817,0.03776706,-0.001512361,0.16519964,4088,0,-2.3565924,0.14730738,-9.519756,4005,0
103777705,0.045755386,-0.001537585,0.16541198,3888,0,-2.3069654,0.17970303,-9.533852,4088,0
103781727,0.046605233,-0.0041135345,0.16605948,4022,0,-2.3082275,0.23804979,-9.459953,3888,0
103785718,0.042858955,-0.003780946,0.16135092,3991,0,-2.3817747,0.21177158,-9.541931,4022,0
103789728,0.03949164,-0.0015696188,0.16059397,4010,0,-2.4005811,0.13837804,-9.545856,3991,0
103793728,0.033591002,0.005777063,0.16024922,4000,0,-2.3522947,0.20160364,-9.546464,4010,0
103797735,0.028004212,0.0076104486,0.15261371,4007,0,-2.3348758,0.22591852,-9.5944605,4000,0
103801492,0.031023972,0.0026118134,0.15390319,3757,0,-2.3403287,0.20145611,-9.586105,4007,0
103805492,0.030556366,-0.0014086766,0.15693347,4000,0,-2.3535674,0.2560178,-9.524417,3757,0
103809732,0.031202048,0.0026673207,0.15228982,4240,0,-2.398354,0.2461269,-9.62701,4000,0
103813717,0.03306342,0.0011831961,0.15727971,3985,0,-2.445671,0.2156706,-9.677472,4240,0
103817497,0.035394076,0.0006240812,0.16462526,3780,0,-2.374493,0.23394436,-9.581406,3985,0
103821494,0.04343364,0.010600618,0.1648121,3997,0,-2.2949123,0.24967279,-9.489296,3780,0
103825493,0.042756166,0.018074792,0.16210121,3999,0,-2.3254437,0.24202283,-9.519559,3997,0
103829737,0.035371024,0.013333749,0.15696168,4244,0,-2.3514547,0.26433623,-9.669578,3999,0
103833718,0.03704704,0.0150069,0.1517066,3981,0,-2.3323483,0.23020759,-9.571364,4244,0
103837493,0.04589568,0.014127362,0.15615119,3775,0,-2.3157856,0.2038421,-9.571356,3981,0
103841948,0.046069674,0.010312623,0.16570662,4455,0,-2.3465457,0.26834148,-9.719758,3775,0
103845427,0.04198907,0.011069354,0.15855879,3479,0,-2.3943846,0.21256813,-9.739823,4455,0
103849500,0.04540449,0.012149069,0.15842786,4073,0,-2.3500204,0.14767429,-9.720921,3479,0
103853719,0.049698714,0.014698564,0.1585409,4219,0,-2.286197,0.16033958,-9.583119,4073,0
103857966,0.043495238,0.011200388,0.1570115,4247,0,-2.3185315,0.17381199,-9.605326,4219,0
103861930,0.03806166,0.015430012,0.15929717,3964,0,-2.3806376,0.24783526,-9.584687,4247,0
103865827,0.037595995,0.019972866,0.15703464,3897,0,-2.368208,0.23538059,-9.527402,3964,0
103869798,0.03921748,0.021460814,0.1636003,3971,0,-2.3359919,0.17498727,-9.566977,3897,0
103874117,0.035847012,0.025821183,0.15765336,4319,0,-2.391055,0.22727768,-9.515937,3971,0
103881783,0.033586614,0.020897571,0.1500572,7666,0,-2.3646762,0.2080286,-9.613054,4319,0
103885763,0.038230106,0.0147222215,0.15837114,3980,0,-2.2726822,0.23716742,-9.608761,7666,0
103890443,0.038458664,0.014453895,0.16353777,4680,0,-2.352804,0.25907928,-9.566265,3980,0
103894110,0.037196435,0.018491602,0.15843159,3667,0,-2.4293025,0.25904116,-9.563616,4680,0
103897894,0.034559123,0.022961369,0.15946293,3784,0,-2.4328556,0.27884138,-9.623705,3667,0
103901843,0.032157507,0.01867229,0.16190113,3949,0,-2.4312217,0.2606421,-9.55387,3784,0
103905772,0.02251859,0.00949424,0.16159223,3929,0,-2.3721907,0.22488613,-9.512316,3949,0
103909918,0.012115432,0.007927081,0.16259457,4146,0,-2.3420494,0.2363279,-9.57991,3929,0
103913882,0.016013479,0.014713803,0.15480193,3964,0,-2.402088,0.24648005,-9.467866,4146,0
103917806,0.016761608,0.01226564,0.15550753,3924,0,-2.435814,0.22717631,-9.398798,3964,0
103921760,0.010443538,0.010593689,0.16137344,3954,0,-2.3491054,0.26004875,-9.390981,3924,0
103925724,0.008706702,0.010562249,0.15665206,3964,0,-2.3118412,0.26047733,-9.544217,3954,0
103929740,0.012280935,0.0046118535,0.15130848,4016,0,-2.3647566,0.21969895,-9.5312805,3964,0
103933733,0.020436559,0.0070824632,0.15738009,3993,0,-2.356777,0.22248869,-9.479102,4016,0
103937725,0.027048964,0.007332423,0.15641282,3992,0,-2.3057015,0.22010654,-9.558078,3993,0
103941745,0.027810892,0.009720431,0.15002115,4020,0,-2.350818,0.23811455,-9.600508,3992,0
103945751,0.027561303,0.0086141,0.15874068,4006,0,-2.422288,0.23927878,-9.655336,4020,0
103949883,0.026106056,0.008132221,0.15893261,4132,0,-2.3669112,0.20686296,-9.693085,4006,0
103953807,0.02435456,0.014810863,0.15369937,3924,0,-2.3474922,0.25288025,-9.576934,4132,0
103957053,0.02605468,0.01801961,0.15928718,3246,0,-2.377703,0.20824775,-9.5650425,3924,0
103961977,0.037128635,0.019057501,0.15740679,4924,0,-2.3546333,0.1549871,-9.664866,3246,0
103966233,0.04366721,0.016433079,0.15464465,4256,0,-2.389126,0.17839244,-9.603685,4924,0
103969863,0.04121708,0.01514852,0.15683661,3630,0,-2.430381,0.225658,-9.522284,4256,0
103974014,0.044967376,0.013132821,0.15161304,4151,0,-2.4064784,0.2409845,-9.517908,3630,0
103977887,0.044255987,0.014906121,0.15661475,3873,0,-2.4105928,0.21385202,-9.47174,4151,0
103981857,0.041953605,0.018862285,0.16494049,3970,0,-2.3941224,0.16417816,-9.491774,3873,0
103985841,0.04823178,0.014668392,0.16592441,3984,0,-2.3393693,0.14896883,-9.631824,3970,0
103989983,0.054170743,0.0056001535,0.16048111,4142,0,-2.3017879,0.18114135,-9.552309,3984,0
103994088,0.048614085,0.008055521,0.15720332,4105,0,-2.307432,0.16686256,-9.543888,4142,0
104001808,0.038842246,0.009675518,0.15728827,7720,0,-2.3542588,0.15268224,-9.561394,4105,0
104005776,0.038136378,0.0022470837,0.15395574,3968,0,-2.3324316,0.15050991,-9.581538,7720,0
104010149,0.036320526,0.0048292507,0.1550329,4373,0,-2.2894926,0.19044657,-9.577679,3968,0
104013837,0.03733839,0.008996805,0.15881817,3688,0,-2.2949734,0.19438286,-9.43165,4373,0
104017871,0.045208145,0.002592899,0.15955853,4034,0,-2.3048635,0.16982836,-9.432959,3688,0
104021732,0.04684684,0.002729542,0.16088924,3861,0,-2.3212166,0.25271562,-9.413668,4034,0
104025804,0.04583462,0.003464371,0.16504431,4072,0,-2.3536098,0.26129654,-9.422735,3861,0
104029729,0.043335713,0.0015220541,0.16563664,3925,0,-2.3941586,0.2286491,-9.419966,4072,0
104033788,0.0463984,0.00012067469,0.16105032,4059,0,-2.379671,0.19584171,-9.407753,3925,0
104037828,0.054466825,0.0026364052,0.15498476,4040,0,-2.3414288,0.19993025,-9.433739,4059,0
104041734,0.056053348,0.005195303,0.15452345,3906,0,-2.3404968,0.23756975,-9.499228,4040,0
104045720,0.053494055,-0.0016202214,0.15468681,3986,0,-2.298046,0.21425734,-9.552105,3906,0
104049774,0.045709215,0.0011089718,0.15147397,4054,0,-2.3235912,0.21990725,-9.59654,3986,0
104053882,0.051481582,0.0046230876,0.15773645,4108,0,-2.4050705,0.23653728,-9.566593,4054,0
104057725,0.06020485,0.008887602,0.16246231,3843,0,-2.3988225,0.20216237,-9.425599,4108,0
104061735,0.054863814,0.010463934,0.15751763,4010,0,-2.390775,0.23488253,-9.497103,3843,0
104065803,0.04873957,0.005629599,0.15289508,4068,0,-2.3779228,0.23656467,-9.541478,4010,0
104069727,0.050547037,0.005747941,0.15689808,3924,0,-2.3744478,0.17221935,-9.423841,4068,0
104073935,0.04909906,0.0073717665,0.15620604,4208,0,-2.3308558,0.17444995,-9.435538,3924,0
104077743,0.045681607,0.005836459,0.15124997,3808,0,-2.3529549,0.22401991,-9.556174,4208,0
104081719,0.047396775,0.0061938358,0.15580645,3976,0,-2.3491216,0.21314727,-9.510913,3808,0
104085738,0.045518707,0.014479194,0.15544312,4019,0,-2.3149126,0.14944832,-9.4977045,3976,0
104089727,0.045554847,0.018533165,0.15616843,3989,0,-2.4023948,0.20574112,-9.557247,4019,0
104093735,0.047133688,0.015452812,0.1567113,4008,0,-2.3514159,0.291708,-9.508065,3989,0
104097727,0.042074382,0.01207479,0.15900964,3992,0,-2.3028011,0.2383252,-9.499571,4008,0
104101719,0.040865105,0.0109931,0.16212596,3992,0,-2.3616214,0.2255185,-9.484883,3992,0
104105727,0.036630288,0.0129791675,0.15728341,4008,0,-2.3962212,0.26545125,-9.396608,3992,0
104109739,0.02776106,0.0137954485,0.15545894,4012,0,-2.4139004,0.18901972,-9.392546,4008,0
104113730,0.026437748,0.018079566,0.15789929,3991,0,-2.4275887,0.2228868,-9.466551,4012,0
104117739,0.031632893,0.019864315,0.15428154,4009,0,-2.4204175,0.21940634,-9.455436,3991,0
104121626,0.031155527,0.016511768,0.1535522,3887,0,-2.4190087,0.18963803,-9.45382,4009,0
104125615,0.029354723,0.015165033,0.15534945,3989,0,-2.4060643,0.26025742,-9.502146,3887,0
104129754,0.034263384,0.014410904,0.15097779,4139,0,-2.3233423,0.2584842,-9.571694,3989,0
104133737,0.03384577,0.017490895,0.14953066,3983,0,-2.317018,0.26557508,-9.627491,4139,0
104137721,0.033548947,0.017751716,0.1567797,3984,0,-2.396712,0.21727064,-9.502308,3983,0
104141614,0.03221189,0.019094564,0.15758309,3893,0,-2.3568432,0.16277173,-9.441336,3984,0
104145437,0.027718248,0.017451603,0.14980893,3823,0,-2.291387,0.22078553,-9.5299835,3893,0
104149728,0.029705977,0.01045087,0.15454403,4291,0,-2.3285613,0.2115064,-9.475015,3823,0
104154050,0.037964907,0.010112767,0.1576949,4322,0,-2.354425,0.15198027,-9.36143,4291,0
104157405,0.035981826,0.012886244,0.16027614,3355,0,-2.3740025,0.23273219,-9.387627,4322,0
104161655,0.038659513,0.009809243,0.16683124,4250,0,-2.390552,0.31775075,-9.530549,3355,0
104165491,0.044492006,0.0052408306,0.16021727,3836,0,-2.3819866,0.31522962,-9.634926,4250,0
104169508,0.04475164,0.011506313,0.15978445,4017,0,-2.3485243,0.23651914,-9.6369,3836,0
104173731,0.047065787,0.011034658,0.16312376,4223,0,-2.3723788,0.15430178,-9.484764,4017,0
104177373,0.0433051,0.009966507,0.16196825,3642,0,-2.3993778,0.21481813,-9.486798,4223,0
104181329,0.042938508,0.015455428,0.16406873,3956,0,-2.370506,0.2852942,-9.649327,3642,0
104185863,0.04009365,0.0068444866,0.16418399,4534,0,-2.356168,0.2895856,-9.548195,3956,0
104189429,0.035742853,-0.0023101012,0.16158757,3566,0,-2.3229094,0.30305326,-9.40316,4534,0
104193506,0.037072975,-0.00048065322,0.15567781,4077,0,-2.3003936,0.220541,-9.423102,3566,0
